index;type;minority_decision;majority_decision
129;RARE;4=>1;4=>0
644;OUTLIER;4=>1;4=>0
396;OUTLIER;4=>1;4=>0
399;OUTLIER;4=>1;4=>0
144;RARE;4=>1;4=>0
145;RARE;4=>1;4=>0
148;RARE;4=>1;4=>0
150;RARE;4=>1;4=>0
153;OUTLIER;4=>1;4=>0
667;RARE;4=>1;4=>0
669;OUTLIER;4=>1;4=>0
163;RARE;4=>1;4=>0
164;RARE;4=>1;4=>0
165;RARE;4=>1;4=>0
680;BORDERLINE;4=>1;4=>0
176;RARE;4=>1;4=>0
432;OUTLIER;4=>1;4=>0
177;BORDERLINE;4=>1;4=>0
178;BORDERLINE;4=>1;4=>0
180;RARE;4=>1;4=>0
695;BORDERLINE;4=>1;4=>0
189;BORDERLINE;4=>1;4=>0
195;RARE;4=>1;4=>0
196;SAFE;4=>1;4=>0
708;RARE;4=>1;4=>0
712;RARE;4=>1;4=>0
202;RARE;4=>1;4=>0
462;OUTLIER;4=>1;4=>0
468;OUTLIER;4=>1;4=>0
215;OUTLIER;4=>1;4=>0
475;RARE;4=>1;4=>0
732;OUTLIER;4=>1;4=>0
221;OUTLIER;4=>1;4=>0
222;OUTLIER;4=>1;4=>0
224;OUTLIER;4=>1;4=>0
225;OUTLIER;4=>1;4=>0
231;OUTLIER;4=>1;4=>0
240;BORDERLINE;4=>1;4=>0
242;OUTLIER;4=>1;4=>0
243;RARE;4=>1;4=>0
500;BORDERLINE;4=>1;4=>0
501;BORDERLINE;4=>1;4=>0
502;SAFE;4=>1;4=>0
504;OUTLIER;4=>1;4=>0
505;BORDERLINE;4=>1;4=>0
506;SAFE;4=>1;4=>0
252;BORDERLINE;4=>1;4=>0
508;SAFE;4=>1;4=>0
253;RARE;4=>1;4=>0
509;BORDERLINE;4=>1;4=>0
510;BORDERLINE;4=>1;4=>0
