index;type;minority_decision;majority_decision
74;RARE;4=>1;4=>0
586;RARE;4=>1;4=>0
75;RARE;4=>1;4=>0
76;BORDERLINE;4=>1;4=>0
332;OUTLIER;4=>1;4=>0
333;OUTLIER;4=>1;4=>0
335;RARE;4=>1;4=>0
80;BORDERLINE;4=>1;4=>0
593;OUTLIER;4=>1;4=>0
338;OUTLIER;4=>1;4=>0
84;BORDERLINE;4=>1;4=>0
596;RARE;4=>1;4=>0
89;SAFE;4=>1;4=>0
90;RARE;4=>1;4=>0
97;BORDERLINE;4=>1;4=>0
98;BORDERLINE;4=>1;4=>0
99;BORDERLINE;4=>1;4=>0
100;SAFE;4=>1;4=>0
612;RARE;4=>1;4=>0
101;BORDERLINE;4=>1;4=>0
618;RARE;4=>1;4=>0
365;RARE;4=>1;4=>0
110;BORDERLINE;4=>1;4=>0
622;BORDERLINE;4=>1;4=>0
624;RARE;4=>1;4=>0
113;SAFE;4=>1;4=>0
369;RARE;4=>1;4=>0
370;OUTLIER;4=>1;4=>0
116;RARE;4=>1;4=>0
119;OUTLIER;4=>1;4=>0
375;BORDERLINE;4=>1;4=>0
120;RARE;4=>1;4=>0
121;BORDERLINE;4=>1;4=>0
122;BORDERLINE;4=>1;4=>0
123;BORDERLINE;4=>1;4=>0
126;BORDERLINE;4=>1;4=>0
639;OUTLIER;4=>1;4=>0
128;BORDERLINE;4=>1;4=>0
640;OUTLIER;4=>1;4=>0
129;BORDERLINE;4=>1;4=>0
644;OUTLIER;4=>1;4=>0
396;OUTLIER;4=>1;4=>0
399;OUTLIER;4=>1;4=>0
144;RARE;4=>1;4=>0
145;RARE;4=>1;4=>0
148;BORDERLINE;4=>1;4=>0
150;OUTLIER;4=>1;4=>0
153;RARE;4=>1;4=>0
667;OUTLIER;4=>1;4=>0
669;OUTLIER;4=>1;4=>0
163;RARE;4=>1;4=>0
164;RARE;4=>1;4=>0
165;RARE;4=>1;4=>0
680;OUTLIER;4=>1;4=>0
176;RARE;4=>1;4=>0
432;OUTLIER;4=>1;4=>0
177;BORDERLINE;4=>1;4=>0
178;RARE;4=>1;4=>0
180;BORDERLINE;4=>1;4=>0
695;OUTLIER;4=>1;4=>0
189;BORDERLINE;4=>1;4=>0
195;OUTLIER;4=>1;4=>0
196;RARE;4=>1;4=>0
708;BORDERLINE;4=>1;4=>0
712;OUTLIER;4=>1;4=>0
202;RARE;4=>1;4=>0
462;OUTLIER;4=>1;4=>0
468;OUTLIER;4=>1;4=>0
215;RARE;4=>1;4=>0
475;OUTLIER;4=>1;4=>0
732;OUTLIER;4=>1;4=>0
221;RARE;4=>1;4=>0
222;RARE;4=>1;4=>0
224;RARE;4=>1;4=>0
225;RARE;4=>1;4=>0
231;RARE;4=>1;4=>0
240;OUTLIER;4=>1;4=>0
242;RARE;4=>1;4=>0
243;OUTLIER;4=>1;4=>0
500;OUTLIER;4=>1;4=>0
501;OUTLIER;4=>1;4=>0
502;OUTLIER;4=>1;4=>0
504;OUTLIER;4=>1;4=>0
505;OUTLIER;4=>1;4=>0
506;SAFE;4=>1;4=>0
252;RARE;4=>1;4=>0
508;SAFE;4=>1;4=>0
253;RARE;4=>1;4=>0
509;BORDERLINE;4=>1;4=>0
510;RARE;4=>1;4=>0
