index;type;minority_decision;majority_decision
144;SAFE;6=>2;6=>1
149;BORDERLINE;6=>2;6=>1
23;OUTLIER;6=>2;6=>1
32;SAFE;6=>2;6=>1
33;SAFE;6=>2;6=>1
162;SAFE;6=>2;6=>1
163;SAFE;6=>2;6=>1
164;SAFE;6=>2;6=>1
165;SAFE;6=>2;6=>1
166;SAFE;6=>2;6=>1
41;SAFE;6=>2;6=>1
42;SAFE;6=>2;6=>1
43;SAFE;6=>2;6=>1
44;SAFE;6=>2;6=>1
172;BORDERLINE;6=>2;6=>1
175;SAFE;6=>2;6=>1
52;SAFE;6=>2;6=>1
180;BORDERLINE;6=>2;6=>1
55;SAFE;6=>2;6=>1
185;BORDERLINE;6=>2;6=>1
186;SAFE;6=>2;6=>1
187;SAFE;6=>2;6=>1
188;SAFE;6=>2;6=>1
63;BORDERLINE;6=>2;6=>1
193;BORDERLINE;6=>2;6=>1
70;BORDERLINE;6=>2;6=>1
71;BORDERLINE;6=>2;6=>1
75;SAFE;6=>2;6=>1
77;SAFE;6=>2;6=>1
205;BORDERLINE;6=>2;6=>1
79;SAFE;6=>2;6=>1
207;RARE;6=>2;6=>1
82;SAFE;6=>2;6=>1
89;BORDERLINE;6=>2;6=>1
93;SAFE;6=>2;6=>1
106;SAFE;6=>2;6=>1
115;SAFE;6=>2;6=>1
116;SAFE;6=>2;6=>1
118;SAFE;6=>2;6=>1
119;SAFE;6=>2;6=>1
128;SAFE;6=>2;6=>1
129;SAFE;6=>2;6=>1
132;BORDERLINE;6=>2;6=>1
133;BORDERLINE;6=>2;6=>1
134;SAFE;6=>2;6=>1
135;SAFE;6=>2;6=>1
136;SAFE;6=>2;6=>1
138;BORDERLINE;6=>2;6=>1
12;BORDERLINE;6=>2;6=>1
140;BORDERLINE;6=>2;6=>1
141;BORDERLINE;6=>2;6=>1
15;SAFE;6=>2;6=>1
143;SAFE;6=>2;6=>1
144;SAFE;6=>2;6=>1
149;BORDERLINE;6=>2;6=>1
23;OUTLIER;6=>2;6=>1
32;SAFE;6=>2;6=>1
33;SAFE;6=>2;6=>1
162;SAFE;6=>2;6=>1
163;SAFE;6=>2;6=>1
164;SAFE;6=>2;6=>1
165;SAFE;6=>2;6=>1
166;SAFE;6=>2;6=>1
41;SAFE;6=>2;6=>1
42;SAFE;6=>2;6=>1
43;SAFE;6=>2;6=>1
44;SAFE;6=>2;6=>1
172;BORDERLINE;6=>2;6=>1
175;SAFE;6=>2;6=>1
52;SAFE;6=>2;6=>1
180;BORDERLINE;6=>2;6=>1
55;SAFE;6=>2;6=>1
185;BORDERLINE;6=>2;6=>1
186;SAFE;6=>2;6=>1
187;SAFE;6=>2;6=>1
188;SAFE;6=>2;6=>1
63;BORDERLINE;6=>2;6=>1
193;BORDERLINE;6=>2;6=>1
70;BORDERLINE;6=>2;6=>1
71;BORDERLINE;6=>2;6=>1
75;SAFE;6=>2;6=>1
77;SAFE;6=>2;6=>1
205;BORDERLINE;6=>2;6=>1
79;SAFE;6=>2;6=>1
207;RARE;6=>2;6=>1
82;SAFE;6=>2;6=>1
89;BORDERLINE;6=>2;6=>1
93;SAFE;6=>2;6=>1
106;SAFE;6=>2;6=>1
115;SAFE;6=>2;6=>1
116;SAFE;6=>2;6=>1
118;SAFE;6=>2;6=>1
119;SAFE;6=>2;6=>1
131;SAFE;6=>1;6=>2
137;SAFE;6=>1;6=>2
139;SAFE;6=>1;6=>2
142;BORDERLINE;6=>1;6=>2
17;SAFE;6=>1;6=>2
20;SAFE;6=>1;6=>2
21;SAFE;6=>1;6=>2
22;SAFE;6=>1;6=>2
24;SAFE;6=>1;6=>2
26;SAFE;6=>1;6=>2
28;SAFE;6=>1;6=>2
160;SAFE;6=>1;6=>2
161;RARE;6=>1;6=>2
37;SAFE;6=>1;6=>2
38;RARE;6=>1;6=>2
39;SAFE;6=>1;6=>2
40;SAFE;6=>1;6=>2
45;SAFE;6=>1;6=>2
47;SAFE;6=>1;6=>2
48;SAFE;6=>1;6=>2
49;SAFE;6=>1;6=>2
50;SAFE;6=>1;6=>2
178;SAFE;6=>1;6=>2
179;SAFE;6=>1;6=>2
53;SAFE;6=>1;6=>2
54;SAFE;6=>1;6=>2
183;SAFE;6=>1;6=>2
56;SAFE;6=>1;6=>2
184;SAFE;6=>1;6=>2
57;BORDERLINE;6=>1;6=>2
58;BORDERLINE;6=>1;6=>2
59;BORDERLINE;6=>1;6=>2
60;BORDERLINE;6=>1;6=>2
61;BORDERLINE;6=>1;6=>2
68;SAFE;6=>1;6=>2
69;SAFE;6=>1;6=>2
204;SAFE;6=>1;6=>2
206;BORDERLINE;6=>1;6=>2
81;SAFE;6=>1;6=>2
85;SAFE;6=>1;6=>2
86;SAFE;6=>1;6=>2
87;SAFE;6=>1;6=>2
92;SAFE;6=>1;6=>2
101;SAFE;6=>1;6=>2
105;SAFE;6=>1;6=>2
110;SAFE;6=>1;6=>2
111;SAFE;6=>1;6=>2
112;SAFE;6=>1;6=>2
113;SAFE;6=>1;6=>2
114;BORDERLINE;6=>1;6=>2
125;SAFE;6=>1;6=>2
126;RARE;6=>1;6=>2
127;RARE;6=>1;6=>2
