index;type;minority_decision;majority_decision
213;OUTLIER;4=>8;4=>7
22;BORDERLINE;4=>8;4=>7
536;OUTLIER;4=>8;4=>7
730;BORDERLINE;4=>8;4=>7
797;OUTLIER;4=>8;4=>7
30;RARE;4=>8;4=>7
32;BORDERLINE;4=>8;4=>7
160;OUTLIER;4=>8;4=>7
992;OUTLIER;4=>8;4=>7
737;OUTLIER;4=>8;4=>7
226;OUTLIER;4=>8;4=>7
108;BORDERLINE;4=>8;4=>7
560;OUTLIER;4=>8;4=>7
114;OUTLIER;4=>8;4=>7
757;RARE;4=>8;4=>7
374;BORDERLINE;4=>8;4=>7
507;RARE;4=>8;4=>7
828;BORDERLINE;4=>8;4=>7
638;OUTLIER;4=>8;4=>7
2;RARE;4=>7;4=>3
387;OUTLIER;4=>7;4=>3
771;OUTLIER;4=>7;4=>3
5;BORDERLINE;4=>7;4=>3
648;RARE;4=>7;4=>3
776;RARE;4=>7;4=>3
904;OUTLIER;4=>7;4=>3
266;BORDERLINE;4=>7;4=>3
141;BORDERLINE;4=>7;4=>3
399;RARE;4=>7;4=>3
655;OUTLIER;4=>7;4=>3
656;BORDERLINE;4=>7;4=>3
273;OUTLIER;4=>7;4=>3
146;RARE;4=>7;4=>3
404;OUTLIER;4=>7;4=>3
408;OUTLIER;4=>7;4=>3
25;OUTLIER;4=>7;4=>3
410;OUTLIER;4=>7;4=>3
925;OUTLIER;4=>7;4=>3
542;OUTLIER;4=>7;4=>3
287;BORDERLINE;4=>7;4=>3
162;BORDERLINE;4=>7;4=>3
290;RARE;4=>7;4=>3
418;RARE;4=>7;4=>3
165;OUTLIER;4=>7;4=>3
805;BORDERLINE;4=>7;4=>3
38;BORDERLINE;4=>7;4=>3
678;BORDERLINE;4=>7;4=>3
681;BORDERLINE;4=>7;4=>3
298;RARE;4=>7;4=>3
939;BORDERLINE;4=>7;4=>3
172;OUTLIER;4=>7;4=>3
812;RARE;4=>7;4=>3
174;RARE;4=>7;4=>3
686;OUTLIER;4=>7;4=>3
942;OUTLIER;4=>7;4=>3
432;BORDERLINE;4=>7;4=>3
178;OUTLIER;4=>7;4=>3
180;OUTLIER;4=>7;4=>3
437;OUTLIER;4=>7;4=>3
312;BORDERLINE;4=>7;4=>3
440;BORDERLINE;4=>7;4=>3
441;OUTLIER;4=>7;4=>3
314;OUTLIER;4=>7;4=>3
316;OUTLIER;4=>7;4=>3
572;RARE;4=>7;4=>3
829;OUTLIER;4=>7;4=>3
62;OUTLIER;4=>7;4=>3
318;RARE;4=>7;4=>3
320;OUTLIER;4=>7;4=>3
194;BORDERLINE;4=>7;4=>3
199;OUTLIER;4=>7;4=>3
456;RARE;4=>7;4=>3
712;OUTLIER;4=>7;4=>3
333;OUTLIER;4=>7;4=>3
589;RARE;4=>7;4=>3
845;OUTLIER;4=>7;4=>3
208;BORDERLINE;4=>7;4=>3
466;RARE;4=>7;4=>3
469;OUTLIER;4=>7;4=>3
981;RARE;4=>7;4=>3
86;OUTLIER;4=>7;4=>3
729;OUTLIER;4=>7;4=>3
218;RARE;4=>7;4=>3
92;RARE;4=>7;4=>3
732;BORDERLINE;4=>7;4=>3
351;OUTLIER;4=>7;4=>3
738;OUTLIER;4=>7;4=>3
102;BORDERLINE;4=>7;4=>3
231;OUTLIER;4=>7;4=>3
233;BORDERLINE;4=>7;4=>3
361;RARE;4=>7;4=>3
489;OUTLIER;4=>7;4=>3
745;BORDERLINE;4=>7;4=>3
234;BORDERLINE;4=>7;4=>3
618;OUTLIER;4=>7;4=>3
492;BORDERLINE;4=>7;4=>3
620;RARE;4=>7;4=>3
751;BORDERLINE;4=>7;4=>3
112;OUTLIER;4=>7;4=>3
368;RARE;4=>7;4=>3
113;BORDERLINE;4=>7;4=>3
885;BORDERLINE;4=>7;4=>3
502;RARE;4=>7;4=>3
889;OUTLIER;4=>7;4=>3
123;BORDERLINE;4=>7;4=>3
636;OUTLIER;4=>7;4=>3
125;RARE;4=>7;4=>3
2;RARE;4=>7;4=>6
387;OUTLIER;4=>7;4=>6
771;OUTLIER;4=>7;4=>6
5;BORDERLINE;4=>7;4=>6
648;RARE;4=>7;4=>6
776;RARE;4=>7;4=>6
904;OUTLIER;4=>7;4=>6
266;BORDERLINE;4=>7;4=>6
141;BORDERLINE;4=>7;4=>6
399;RARE;4=>7;4=>6
655;OUTLIER;4=>7;4=>6
656;BORDERLINE;4=>7;4=>6
273;OUTLIER;4=>7;4=>6
146;RARE;4=>7;4=>6
404;OUTLIER;4=>7;4=>6
408;OUTLIER;4=>7;4=>6
25;OUTLIER;4=>7;4=>6
410;OUTLIER;4=>7;4=>6
925;OUTLIER;4=>7;4=>6
542;OUTLIER;4=>7;4=>6
287;BORDERLINE;4=>7;4=>6
162;BORDERLINE;4=>7;4=>6
290;RARE;4=>7;4=>6
418;RARE;4=>7;4=>6
165;OUTLIER;4=>7;4=>6
805;BORDERLINE;4=>7;4=>6
38;BORDERLINE;4=>7;4=>6
678;BORDERLINE;4=>7;4=>6
681;BORDERLINE;4=>7;4=>6
298;RARE;4=>7;4=>6
939;BORDERLINE;4=>7;4=>6
172;OUTLIER;4=>7;4=>6
812;RARE;4=>7;4=>6
174;RARE;4=>7;4=>6
686;OUTLIER;4=>7;4=>6
942;OUTLIER;4=>7;4=>6
432;BORDERLINE;4=>7;4=>6
178;OUTLIER;4=>7;4=>6
180;OUTLIER;4=>7;4=>6
437;OUTLIER;4=>7;4=>6
312;BORDERLINE;4=>7;4=>6
440;BORDERLINE;4=>7;4=>6
441;OUTLIER;4=>7;4=>6
314;OUTLIER;4=>7;4=>6
316;OUTLIER;4=>7;4=>6
572;RARE;4=>7;4=>6
829;OUTLIER;4=>7;4=>6
62;OUTLIER;4=>7;4=>6
318;RARE;4=>7;4=>6
320;OUTLIER;4=>7;4=>6
194;BORDERLINE;4=>7;4=>6
199;OUTLIER;4=>7;4=>6
456;RARE;4=>7;4=>6
712;OUTLIER;4=>7;4=>6
333;OUTLIER;4=>7;4=>6
589;RARE;4=>7;4=>6
845;OUTLIER;4=>7;4=>6
208;BORDERLINE;4=>7;4=>6
466;RARE;4=>7;4=>6
469;OUTLIER;4=>7;4=>6
981;RARE;4=>7;4=>6
86;OUTLIER;4=>7;4=>6
729;OUTLIER;4=>7;4=>6
218;RARE;4=>7;4=>6
92;RARE;4=>7;4=>6
732;BORDERLINE;4=>7;4=>6
351;OUTLIER;4=>7;4=>6
738;OUTLIER;4=>7;4=>6
102;BORDERLINE;4=>7;4=>6
231;OUTLIER;4=>7;4=>6
233;BORDERLINE;4=>7;4=>6
361;RARE;4=>7;4=>6
489;OUTLIER;4=>7;4=>6
745;BORDERLINE;4=>7;4=>6
234;BORDERLINE;4=>7;4=>6
618;OUTLIER;4=>7;4=>6
492;BORDERLINE;4=>7;4=>6
620;RARE;4=>7;4=>6
751;BORDERLINE;4=>7;4=>6
112;OUTLIER;4=>7;4=>6
368;RARE;4=>7;4=>6
113;BORDERLINE;4=>7;4=>6
885;BORDERLINE;4=>7;4=>6
502;RARE;4=>7;4=>6
889;OUTLIER;4=>7;4=>6
123;BORDERLINE;4=>7;4=>6
636;OUTLIER;4=>7;4=>6
125;RARE;4=>7;4=>6
768;OUTLIER;4=>6;4=>4
3;RARE;4=>6;4=>4
11;RARE;4=>6;4=>4
525;BORDERLINE;4=>6;4=>4
782;BORDERLINE;4=>6;4=>4
783;RARE;4=>6;4=>4
20;RARE;4=>6;4=>4
21;BORDERLINE;4=>6;4=>4
535;RARE;4=>6;4=>4
281;BORDERLINE;4=>6;4=>4
282;BORDERLINE;4=>6;4=>4
27;RARE;4=>6;4=>4
540;OUTLIER;4=>6;4=>4
288;RARE;4=>6;4=>4
547;RARE;4=>6;4=>4
803;BORDERLINE;4=>6;4=>4
40;RARE;4=>6;4=>4
555;OUTLIER;4=>6;4=>4
300;RARE;4=>6;4=>4
558;RARE;4=>6;4=>4
561;OUTLIER;4=>6;4=>4
819;OUTLIER;4=>6;4=>4
820;BORDERLINE;4=>6;4=>4
311;OUTLIER;4=>6;4=>4
57;RARE;4=>6;4=>4
58;RARE;4=>6;4=>4
315;BORDERLINE;4=>6;4=>4
60;RARE;4=>6;4=>4
61;BORDERLINE;4=>6;4=>4
573;OUTLIER;4=>6;4=>4
68;OUTLIER;4=>6;4=>4
580;BORDERLINE;4=>6;4=>4
581;RARE;4=>6;4=>4
70;BORDERLINE;4=>6;4=>4
582;RARE;4=>6;4=>4
838;OUTLIER;4=>6;4=>4
329;RARE;4=>6;4=>4
330;OUTLIER;4=>6;4=>4
75;OUTLIER;4=>6;4=>4
332;BORDERLINE;4=>6;4=>4
844;OUTLIER;4=>6;4=>4
77;BORDERLINE;4=>6;4=>4
78;OUTLIER;4=>6;4=>4
590;OUTLIER;4=>6;4=>4
335;OUTLIER;4=>6;4=>4
81;RARE;4=>6;4=>4
593;BORDERLINE;4=>6;4=>4
594;BORDERLINE;4=>6;4=>4
595;RARE;4=>6;4=>4
84;OUTLIER;4=>6;4=>4
854;BORDERLINE;4=>6;4=>4
344;OUTLIER;4=>6;4=>4
858;RARE;4=>6;4=>4
93;BORDERLINE;4=>6;4=>4
349;BORDERLINE;4=>6;4=>4
607;OUTLIER;4=>6;4=>4
353;RARE;4=>6;4=>4
614;OUTLIER;4=>6;4=>4
870;BORDERLINE;4=>6;4=>4
359;BORDERLINE;4=>6;4=>4
105;OUTLIER;4=>6;4=>4
107;OUTLIER;4=>6;4=>4
621;OUTLIER;4=>6;4=>4
622;OUTLIER;4=>6;4=>4
880;BORDERLINE;4=>6;4=>4
883;OUTLIER;4=>6;4=>4
118;RARE;4=>6;4=>4
632;RARE;4=>6;4=>4
126;OUTLIER;4=>6;4=>4
894;RARE;4=>6;4=>4
127;BORDERLINE;4=>6;4=>4
895;BORDERLINE;4=>6;4=>4
128;RARE;4=>6;4=>4
897;BORDERLINE;4=>6;4=>4
390;OUTLIER;4=>6;4=>4
391;RARE;4=>6;4=>4
650;OUTLIER;4=>6;4=>4
908;OUTLIER;4=>6;4=>4
658;OUTLIER;4=>6;4=>4
659;OUTLIER;4=>6;4=>4
915;OUTLIER;4=>6;4=>4
406;OUTLIER;4=>6;4=>4
667;OUTLIER;4=>6;4=>4
417;OUTLIER;4=>6;4=>4
166;RARE;4=>6;4=>4
167;RARE;4=>6;4=>4
423;OUTLIER;4=>6;4=>4
168;RARE;4=>6;4=>4
173;RARE;4=>6;4=>4
433;OUTLIER;4=>6;4=>4
436;OUTLIER;4=>6;4=>4
948;OUTLIER;4=>6;4=>4
439;OUTLIER;4=>6;4=>4
442;OUTLIER;4=>6;4=>4
449;OUTLIER;4=>6;4=>4
709;OUTLIER;4=>6;4=>4
201;OUTLIER;4=>6;4=>4
714;OUTLIER;4=>6;4=>4
970;RARE;4=>6;4=>4
459;OUTLIER;4=>6;4=>4
973;BORDERLINE;4=>6;4=>4
977;OUTLIER;4=>6;4=>4
723;OUTLIER;4=>6;4=>4
216;RARE;4=>6;4=>4
984;OUTLIER;4=>6;4=>4
217;OUTLIER;4=>6;4=>4
733;OUTLIER;4=>6;4=>4
237;BORDERLINE;4=>6;4=>4
493;OUTLIER;4=>6;4=>4
239;BORDERLINE;4=>6;4=>4
752;OUTLIER;4=>6;4=>4
498;BORDERLINE;4=>6;4=>4
505;BORDERLINE;4=>6;4=>4
508;BORDERLINE;4=>6;4=>4
509;OUTLIER;4=>6;4=>4
765;OUTLIER;4=>6;4=>4
254;BORDERLINE;4=>6;4=>4
255;BORDERLINE;4=>6;4=>4
768;OUTLIER;4=>6;4=>5
3;RARE;4=>6;4=>5
11;RARE;4=>6;4=>5
525;BORDERLINE;4=>6;4=>5
782;BORDERLINE;4=>6;4=>5
783;RARE;4=>6;4=>5
20;RARE;4=>6;4=>5
21;BORDERLINE;4=>6;4=>5
535;RARE;4=>6;4=>5
281;BORDERLINE;4=>6;4=>5
282;BORDERLINE;4=>6;4=>5
27;RARE;4=>6;4=>5
540;OUTLIER;4=>6;4=>5
288;RARE;4=>6;4=>5
547;RARE;4=>6;4=>5
803;BORDERLINE;4=>6;4=>5
40;RARE;4=>6;4=>5
555;OUTLIER;4=>6;4=>5
300;RARE;4=>6;4=>5
558;RARE;4=>6;4=>5
561;OUTLIER;4=>6;4=>5
819;OUTLIER;4=>6;4=>5
820;BORDERLINE;4=>6;4=>5
311;OUTLIER;4=>6;4=>5
57;RARE;4=>6;4=>5
58;RARE;4=>6;4=>5
315;BORDERLINE;4=>6;4=>5
60;RARE;4=>6;4=>5
61;BORDERLINE;4=>6;4=>5
573;OUTLIER;4=>6;4=>5
68;OUTLIER;4=>6;4=>5
580;BORDERLINE;4=>6;4=>5
581;RARE;4=>6;4=>5
70;BORDERLINE;4=>6;4=>5
582;RARE;4=>6;4=>5
838;OUTLIER;4=>6;4=>5
329;RARE;4=>6;4=>5
330;OUTLIER;4=>6;4=>5
75;OUTLIER;4=>6;4=>5
332;BORDERLINE;4=>6;4=>5
844;OUTLIER;4=>6;4=>5
77;BORDERLINE;4=>6;4=>5
78;OUTLIER;4=>6;4=>5
590;OUTLIER;4=>6;4=>5
335;OUTLIER;4=>6;4=>5
81;RARE;4=>6;4=>5
593;BORDERLINE;4=>6;4=>5
594;BORDERLINE;4=>6;4=>5
595;RARE;4=>6;4=>5
84;OUTLIER;4=>6;4=>5
854;BORDERLINE;4=>6;4=>5
344;OUTLIER;4=>6;4=>5
858;RARE;4=>6;4=>5
93;BORDERLINE;4=>6;4=>5
349;BORDERLINE;4=>6;4=>5
607;OUTLIER;4=>6;4=>5
353;RARE;4=>6;4=>5
614;OUTLIER;4=>6;4=>5
870;BORDERLINE;4=>6;4=>5
359;BORDERLINE;4=>6;4=>5
105;OUTLIER;4=>6;4=>5
107;OUTLIER;4=>6;4=>5
621;OUTLIER;4=>6;4=>5
622;OUTLIER;4=>6;4=>5
880;BORDERLINE;4=>6;4=>5
883;OUTLIER;4=>6;4=>5
118;RARE;4=>6;4=>5
632;RARE;4=>6;4=>5
126;OUTLIER;4=>6;4=>5
894;RARE;4=>6;4=>5
127;BORDERLINE;4=>6;4=>5
895;BORDERLINE;4=>6;4=>5
128;RARE;4=>6;4=>5
897;BORDERLINE;4=>6;4=>5
390;OUTLIER;4=>6;4=>5
391;RARE;4=>6;4=>5
650;OUTLIER;4=>6;4=>5
908;OUTLIER;4=>6;4=>5
658;OUTLIER;4=>6;4=>5
659;OUTLIER;4=>6;4=>5
915;OUTLIER;4=>6;4=>5
406;OUTLIER;4=>6;4=>5
667;OUTLIER;4=>6;4=>5
417;OUTLIER;4=>6;4=>5
166;RARE;4=>6;4=>5
167;RARE;4=>6;4=>5
423;OUTLIER;4=>6;4=>5
168;RARE;4=>6;4=>5
173;RARE;4=>6;4=>5
433;OUTLIER;4=>6;4=>5
436;OUTLIER;4=>6;4=>5
948;OUTLIER;4=>6;4=>5
439;OUTLIER;4=>6;4=>5
442;OUTLIER;4=>6;4=>5
449;OUTLIER;4=>6;4=>5
709;OUTLIER;4=>6;4=>5
201;OUTLIER;4=>6;4=>5
714;OUTLIER;4=>6;4=>5
970;RARE;4=>6;4=>5
459;OUTLIER;4=>6;4=>5
973;BORDERLINE;4=>6;4=>5
977;OUTLIER;4=>6;4=>5
723;OUTLIER;4=>6;4=>5
216;RARE;4=>6;4=>5
984;OUTLIER;4=>6;4=>5
217;OUTLIER;4=>6;4=>5
733;OUTLIER;4=>6;4=>5
237;BORDERLINE;4=>6;4=>5
493;OUTLIER;4=>6;4=>5
239;BORDERLINE;4=>6;4=>5
752;OUTLIER;4=>6;4=>5
498;BORDERLINE;4=>6;4=>5
505;BORDERLINE;4=>6;4=>5
508;BORDERLINE;4=>6;4=>5
509;OUTLIER;4=>6;4=>5
765;OUTLIER;4=>6;4=>5
254;BORDERLINE;4=>6;4=>5
255;BORDERLINE;4=>6;4=>5
769;OUTLIER;4=>5;4=>5
770;OUTLIER;4=>5;4=>5
6;OUTLIER;4=>5;4=>5
263;OUTLIER;4=>5;4=>5
521;OUTLIER;4=>5;4=>5
14;BORDERLINE;4=>5;4=>5
16;OUTLIER;4=>5;4=>5
274;RARE;4=>5;4=>5
275;BORDERLINE;4=>5;4=>5
277;BORDERLINE;4=>5;4=>5
279;OUTLIER;4=>5;4=>5
796;RARE;4=>5;4=>5
31;BORDERLINE;4=>5;4=>5
799;OUTLIER;4=>5;4=>5
292;BORDERLINE;4=>5;4=>5
293;BORDERLINE;4=>5;4=>5
808;OUTLIER;4=>5;4=>5
557;RARE;4=>5;4=>5
46;BORDERLINE;4=>5;4=>5
817;OUTLIER;4=>5;4=>5
818;BORDERLINE;4=>5;4=>5
52;OUTLIER;4=>5;4=>5
564;BORDERLINE;4=>5;4=>5
309;OUTLIER;4=>5;4=>5
565;RARE;4=>5;4=>5
823;RARE;4=>5;4=>5
824;RARE;4=>5;4=>5
59;OUTLIER;4=>5;4=>5
317;RARE;4=>5;4=>5
574;RARE;4=>5;4=>5
830;RARE;4=>5;4=>5
319;RARE;4=>5;4=>5
576;BORDERLINE;4=>5;4=>5
836;RARE;4=>5;4=>5
69;OUTLIER;4=>5;4=>5
326;RARE;4=>5;4=>5
585;RARE;4=>5;4=>5
74;BORDERLINE;4=>5;4=>5
588;RARE;4=>5;4=>5
80;OUTLIER;4=>5;4=>5
848;OUTLIER;4=>5;4=>5
596;BORDERLINE;4=>5;4=>5
341;RARE;4=>5;4=>5
598;RARE;4=>5;4=>5
857;OUTLIER;4=>5;4=>5
604;OUTLIER;4=>5;4=>5
94;RARE;4=>5;4=>5
608;BORDERLINE;4=>5;4=>5
865;RARE;4=>5;4=>5
99;BORDERLINE;4=>5;4=>5
355;OUTLIER;4=>5;4=>5
867;OUTLIER;4=>5;4=>5
356;RARE;4=>5;4=>5
357;OUTLIER;4=>5;4=>5
358;OUTLIER;4=>5;4=>5
876;BORDERLINE;4=>5;4=>5
367;OUTLIER;4=>5;4=>5
626;RARE;4=>5;4=>5
117;OUTLIER;4=>5;4=>5
630;OUTLIER;4=>5;4=>5
886;OUTLIER;4=>5;4=>5
120;BORDERLINE;4=>5;4=>5
378;OUTLIER;4=>5;4=>5
637;RARE;4=>5;4=>5
383;OUTLIER;4=>5;4=>5
641;RARE;4=>5;4=>5
131;OUTLIER;4=>5;4=>5
899;OUTLIER;4=>5;4=>5
388;OUTLIER;4=>5;4=>5
389;OUTLIER;4=>5;4=>5
646;RARE;4=>5;4=>5
903;OUTLIER;4=>5;4=>5
137;BORDERLINE;4=>5;4=>5
138;RARE;4=>5;4=>5
394;OUTLIER;4=>5;4=>5
395;OUTLIER;4=>5;4=>5
909;OUTLIER;4=>5;4=>5
911;OUTLIER;4=>5;4=>5
400;OUTLIER;4=>5;4=>5
912;OUTLIER;4=>5;4=>5
148;BORDERLINE;4=>5;4=>5
918;OUTLIER;4=>5;4=>5
151;OUTLIER;4=>5;4=>5
664;OUTLIER;4=>5;4=>5
409;OUTLIER;4=>5;4=>5
666;RARE;4=>5;4=>5
922;RARE;4=>5;4=>5
156;RARE;4=>5;4=>5
157;BORDERLINE;4=>5;4=>5
670;OUTLIER;4=>5;4=>5
159;BORDERLINE;4=>5;4=>5
415;BORDERLINE;4=>5;4=>5
416;RARE;4=>5;4=>5
672;RARE;4=>5;4=>5
164;OUTLIER;4=>5;4=>5
420;RARE;4=>5;4=>5
425;RARE;4=>5;4=>5
428;RARE;4=>5;4=>5
940;OUTLIER;4=>5;4=>5
430;OUTLIER;4=>5;4=>5
945;RARE;4=>5;4=>5
691;OUTLIER;4=>5;4=>5
692;RARE;4=>5;4=>5
693;BORDERLINE;4=>5;4=>5
950;OUTLIER;4=>5;4=>5
695;OUTLIER;4=>5;4=>5
696;BORDERLINE;4=>5;4=>5
697;RARE;4=>5;4=>5
953;RARE;4=>5;4=>5
186;OUTLIER;4=>5;4=>5
187;OUTLIER;4=>5;4=>5
189;RARE;4=>5;4=>5
701;OUTLIER;4=>5;4=>5
190;BORDERLINE;4=>5;4=>5
705;OUTLIER;4=>5;4=>5
450;RARE;4=>5;4=>5
706;OUTLIER;4=>5;4=>5
708;RARE;4=>5;4=>5
710;RARE;4=>5;4=>5
966;RARE;4=>5;4=>5
967;OUTLIER;4=>5;4=>5
458;RARE;4=>5;4=>5
715;RARE;4=>5;4=>5
204;BORDERLINE;4=>5;4=>5
461;RARE;4=>5;4=>5
207;OUTLIER;4=>5;4=>5
719;OUTLIER;4=>5;4=>5
720;RARE;4=>5;4=>5
722;BORDERLINE;4=>5;4=>5
467;OUTLIER;4=>5;4=>5
987;BORDERLINE;4=>5;4=>5
220;RARE;4=>5;4=>5
735;OUTLIER;4=>5;4=>5
480;RARE;4=>5;4=>5
481;RARE;4=>5;4=>5
482;OUTLIER;4=>5;4=>5
227;OUTLIER;4=>5;4=>5
740;RARE;4=>5;4=>5
485;OUTLIER;4=>5;4=>5
486;RARE;4=>5;4=>5
742;RARE;4=>5;4=>5
490;BORDERLINE;4=>5;4=>5
747;RARE;4=>5;4=>5
748;RARE;4=>5;4=>5
495;RARE;4=>5;4=>5
240;RARE;4=>5;4=>5
753;RARE;4=>5;4=>5
754;BORDERLINE;4=>5;4=>5
243;OUTLIER;4=>5;4=>5
244;RARE;4=>5;4=>5
501;RARE;4=>5;4=>5
759;OUTLIER;4=>5;4=>5
