index;type;minority_decision;majority_decision
673;RARE;8=>600;8=>500
2209;RARE;8=>600;8=>500
674;RARE;8=>600;8=>500
2210;OUTLIER;8=>600;8=>500
163;OUTLIER;8=>600;8=>500
675;RARE;8=>600;8=>500
2211;RARE;8=>600;8=>500
164;OUTLIER;8=>600;8=>500
2213;OUTLIER;8=>600;8=>500
3237;RARE;8=>600;8=>500
166;RARE;8=>600;8=>500
678;RARE;8=>600;8=>500
167;OUTLIER;8=>600;8=>500
683;RARE;8=>600;8=>500
3244;OUTLIER;8=>600;8=>500
2221;RARE;8=>600;8=>500
687;RARE;8=>600;8=>500
178;OUTLIER;8=>600;8=>500
181;RARE;8=>600;8=>500
694;OUTLIER;8=>600;8=>500
696;OUTLIER;8=>600;8=>500
2233;RARE;8=>600;8=>500
699;RARE;8=>600;8=>500
1211;OUTLIER;8=>600;8=>500
3259;RARE;8=>600;8=>500
2237;RARE;8=>600;8=>500
3263;RARE;8=>600;8=>500
197;RARE;8=>600;8=>500
3271;RARE;8=>600;8=>500
3274;RARE;8=>600;8=>500
1228;OUTLIER;8=>600;8=>500
718;OUTLIER;8=>600;8=>500
719;OUTLIER;8=>600;8=>500
3279;RARE;8=>600;8=>500
720;OUTLIER;8=>600;8=>500
3280;OUTLIER;8=>600;8=>500
725;RARE;8=>600;8=>500
2262;RARE;8=>600;8=>500
3801;OUTLIER;8=>600;8=>500
734;RARE;8=>600;8=>500
2270;RARE;8=>600;8=>500
3297;RARE;8=>600;8=>500
2275;RARE;8=>600;8=>500
3299;RARE;8=>600;8=>500
3300;RARE;8=>600;8=>500
2277;RARE;8=>600;8=>500
743;RARE;8=>600;8=>500
232;RARE;8=>600;8=>500
744;RARE;8=>600;8=>500
3304;RARE;8=>600;8=>500
745;RARE;8=>600;8=>500
3305;RARE;8=>600;8=>500
746;OUTLIER;8=>600;8=>500
236;OUTLIER;8=>600;8=>500
237;OUTLIER;8=>600;8=>500
238;OUTLIER;8=>600;8=>500
240;RARE;8=>600;8=>500
3312;RARE;8=>600;8=>500
754;RARE;8=>600;8=>500
756;RARE;8=>600;8=>500
3316;RARE;8=>600;8=>500
3318;OUTLIER;8=>600;8=>500
3319;RARE;8=>600;8=>500
3320;RARE;8=>600;8=>500
761;RARE;8=>600;8=>500
762;RARE;8=>600;8=>500
2813;OUTLIER;8=>600;8=>500
3837;OUTLIER;8=>600;8=>500
2814;OUTLIER;8=>600;8=>500
3327;RARE;8=>600;8=>500
256;RARE;8=>600;8=>500
769;RARE;8=>600;8=>500
2305;RARE;8=>600;8=>500
2307;RARE;8=>600;8=>500
3843;RARE;8=>600;8=>500
263;OUTLIER;8=>600;8=>500
2313;RARE;8=>600;8=>500
3338;OUTLIER;8=>600;8=>500
2315;RARE;8=>600;8=>500
3340;RARE;8=>600;8=>500
270;OUTLIER;8=>600;8=>500
271;RARE;8=>600;8=>500
3857;RARE;8=>600;8=>500
275;OUTLIER;8=>600;8=>500
2324;RARE;8=>600;8=>500
277;OUTLIER;8=>600;8=>500
278;RARE;8=>600;8=>500
3863;RARE;8=>600;8=>500
3865;RARE;8=>600;8=>500
2334;OUTLIER;8=>600;8=>500
287;RARE;8=>600;8=>500
2335;RARE;8=>600;8=>500
3359;RARE;8=>600;8=>500
2336;RARE;8=>600;8=>500
3360;RARE;8=>600;8=>500
1825;OUTLIER;8=>600;8=>500
290;RARE;8=>600;8=>500
2338;OUTLIER;8=>600;8=>500
2339;RARE;8=>600;8=>500
3876;RARE;8=>600;8=>500
293;RARE;8=>600;8=>500
294;RARE;8=>600;8=>500
3367;RARE;8=>600;8=>500
2344;RARE;8=>600;8=>500
297;OUTLIER;8=>600;8=>500
2345;OUTLIER;8=>600;8=>500
3369;RARE;8=>600;8=>500
811;RARE;8=>600;8=>500
2348;RARE;8=>600;8=>500
3372;RARE;8=>600;8=>500
3373;RARE;8=>600;8=>500
2351;RARE;8=>600;8=>500
2352;RARE;8=>600;8=>500
305;OUTLIER;8=>600;8=>500
2353;OUTLIER;8=>600;8=>500
2865;OUTLIER;8=>600;8=>500
306;OUTLIER;8=>600;8=>500
3890;RARE;8=>600;8=>500
2357;RARE;8=>600;8=>500
3381;RARE;8=>600;8=>500
310;RARE;8=>600;8=>500
2358;RARE;8=>600;8=>500
312;RARE;8=>600;8=>500
313;RARE;8=>600;8=>500
3897;RARE;8=>600;8=>500
314;RARE;8=>600;8=>500
2362;RARE;8=>600;8=>500
2363;RARE;8=>600;8=>500
3387;RARE;8=>600;8=>500
3899;OUTLIER;8=>600;8=>500
3389;RARE;8=>600;8=>500
318;RARE;8=>600;8=>500
2366;OUTLIER;8=>600;8=>500
3902;OUTLIER;8=>600;8=>500
3903;RARE;8=>600;8=>500
2368;OUTLIER;8=>600;8=>500
3392;RARE;8=>600;8=>500
3904;RARE;8=>600;8=>500
321;OUTLIER;8=>600;8=>500
3906;OUTLIER;8=>600;8=>500
2371;OUTLIER;8=>600;8=>500
3396;OUTLIER;8=>600;8=>500
3401;RARE;8=>600;8=>500
3914;RARE;8=>600;8=>500
334;OUTLIER;8=>600;8=>500
3918;RARE;8=>600;8=>500
2383;RARE;8=>600;8=>500
337;RARE;8=>600;8=>500
3924;RARE;8=>600;8=>500
2390;RARE;8=>600;8=>500
3929;RARE;8=>600;8=>500
3930;OUTLIER;8=>600;8=>500
3931;RARE;8=>600;8=>500
2397;RARE;8=>600;8=>500
351;RARE;8=>600;8=>500
2399;RARE;8=>600;8=>500
354;RARE;8=>600;8=>500
2402;RARE;8=>600;8=>500
355;RARE;8=>600;8=>500
3428;OUTLIER;8=>600;8=>500
357;OUTLIER;8=>600;8=>500
358;RARE;8=>600;8=>500
359;OUTLIER;8=>600;8=>500
360;RARE;8=>600;8=>500
3944;RARE;8=>600;8=>500
362;RARE;8=>600;8=>500
363;RARE;8=>600;8=>500
3947;RARE;8=>600;8=>500
365;RARE;8=>600;8=>500
2416;RARE;8=>600;8=>500
369;OUTLIER;8=>600;8=>500
370;OUTLIER;8=>600;8=>500
882;RARE;8=>600;8=>500
2418;RARE;8=>600;8=>500
371;OUTLIER;8=>600;8=>500
372;OUTLIER;8=>600;8=>500
375;OUTLIER;8=>600;8=>500
891;OUTLIER;8=>600;8=>500
3963;OUTLIER;8=>600;8=>500
894;OUTLIER;8=>600;8=>500
2431;RARE;8=>600;8=>500
896;OUTLIER;8=>600;8=>500
2433;OUTLIER;8=>600;8=>500
898;OUTLIER;8=>600;8=>500
2434;RARE;8=>600;8=>500
900;OUTLIER;8=>600;8=>500
2436;RARE;8=>600;8=>500
2438;RARE;8=>600;8=>500
3472;OUTLIER;8=>600;8=>500
3473;OUTLIER;8=>600;8=>500
1429;OUTLIER;8=>600;8=>500
1430;OUTLIER;8=>600;8=>500
407;RARE;8=>600;8=>500
2458;OUTLIER;8=>600;8=>500
3994;OUTLIER;8=>600;8=>500
2459;RARE;8=>600;8=>500
2463;RARE;8=>600;8=>500
416;RARE;8=>600;8=>500
417;RARE;8=>600;8=>500
418;RARE;8=>600;8=>500
2467;RARE;8=>600;8=>500
1957;OUTLIER;8=>600;8=>500
2471;RARE;8=>600;8=>500
426;RARE;8=>600;8=>500
427;RARE;8=>600;8=>500
428;RARE;8=>600;8=>500
2476;RARE;8=>600;8=>500
429;RARE;8=>600;8=>500
430;RARE;8=>600;8=>500
431;RARE;8=>600;8=>500
432;RARE;8=>600;8=>500
433;RARE;8=>600;8=>500
442;RARE;8=>600;8=>500
447;RARE;8=>600;8=>500
449;RARE;8=>600;8=>500
3009;OUTLIER;8=>600;8=>500
3521;OUTLIER;8=>600;8=>500
450;OUTLIER;8=>600;8=>500
1986;OUTLIER;8=>600;8=>500
3522;OUTLIER;8=>600;8=>500
451;RARE;8=>600;8=>500
1987;OUTLIER;8=>600;8=>500
2499;RARE;8=>600;8=>500
3523;OUTLIER;8=>600;8=>500
452;RARE;8=>600;8=>500
468;OUTLIER;8=>600;8=>500
469;RARE;8=>600;8=>500
475;RARE;8=>600;8=>500
477;RARE;8=>600;8=>500
478;OUTLIER;8=>600;8=>500
479;RARE;8=>600;8=>500
480;OUTLIER;8=>600;8=>500
481;RARE;8=>600;8=>500
483;RARE;8=>600;8=>500
494;RARE;8=>600;8=>500
497;RARE;8=>600;8=>500
2545;OUTLIER;8=>600;8=>500
2546;OUTLIER;8=>600;8=>500
2548;OUTLIER;8=>600;8=>500
501;RARE;8=>600;8=>500
504;RARE;8=>600;8=>500
509;RARE;8=>600;8=>500
