index;type;minority_decision;majority_decision
2202;RARE;8=>600;8=>500
2203;OUTLIER;8=>600;8=>500
157;BORDERLINE;8=>600;8=>500
671;OUTLIER;8=>600;8=>500
672;BORDERLINE;8=>600;8=>500
2208;BORDERLINE;8=>600;8=>500
673;OUTLIER;8=>600;8=>500
2209;RARE;8=>600;8=>500
674;RARE;8=>600;8=>500
2210;BORDERLINE;8=>600;8=>500
163;BORDERLINE;8=>600;8=>500
675;OUTLIER;8=>600;8=>500
2211;RARE;8=>600;8=>500
164;BORDERLINE;8=>600;8=>500
2213;OUTLIER;8=>600;8=>500
3237;OUTLIER;8=>600;8=>500
166;RARE;8=>600;8=>500
678;BORDERLINE;8=>600;8=>500
167;BORDERLINE;8=>600;8=>500
683;RARE;8=>600;8=>500
3244;OUTLIER;8=>600;8=>500
2221;OUTLIER;8=>600;8=>500
687;RARE;8=>600;8=>500
178;BORDERLINE;8=>600;8=>500
181;BORDERLINE;8=>600;8=>500
694;SAFE;8=>600;8=>500
696;SAFE;8=>600;8=>500
2233;BORDERLINE;8=>600;8=>500
699;RARE;8=>600;8=>500
1211;RARE;8=>600;8=>500
3259;OUTLIER;8=>600;8=>500
2237;BORDERLINE;8=>600;8=>500
3263;RARE;8=>600;8=>500
197;BORDERLINE;8=>600;8=>500
3271;RARE;8=>600;8=>500
3274;OUTLIER;8=>600;8=>500
1228;OUTLIER;8=>600;8=>500
718;BORDERLINE;8=>600;8=>500
719;SAFE;8=>600;8=>500
3279;BORDERLINE;8=>600;8=>500
720;SAFE;8=>600;8=>500
3280;BORDERLINE;8=>600;8=>500
725;RARE;8=>600;8=>500
2262;RARE;8=>600;8=>500
3801;BORDERLINE;8=>600;8=>500
734;RARE;8=>600;8=>500
2270;RARE;8=>600;8=>500
3297;OUTLIER;8=>600;8=>500
2275;RARE;8=>600;8=>500
3299;RARE;8=>600;8=>500
3300;OUTLIER;8=>600;8=>500
2277;BORDERLINE;8=>600;8=>500
743;BORDERLINE;8=>600;8=>500
232;BORDERLINE;8=>600;8=>500
744;RARE;8=>600;8=>500
3304;OUTLIER;8=>600;8=>500
745;BORDERLINE;8=>600;8=>500
3305;RARE;8=>600;8=>500
746;OUTLIER;8=>600;8=>500
236;SAFE;8=>600;8=>500
237;SAFE;8=>600;8=>500
238;SAFE;8=>600;8=>500
240;RARE;8=>600;8=>500
3312;OUTLIER;8=>600;8=>500
754;BORDERLINE;8=>600;8=>500
756;BORDERLINE;8=>600;8=>500
3316;OUTLIER;8=>600;8=>500
3318;BORDERLINE;8=>600;8=>500
3319;BORDERLINE;8=>600;8=>500
3320;BORDERLINE;8=>600;8=>500
761;BORDERLINE;8=>600;8=>500
762;BORDERLINE;8=>600;8=>500
2813;RARE;8=>600;8=>500
3837;BORDERLINE;8=>600;8=>500
2814;OUTLIER;8=>600;8=>500
3327;OUTLIER;8=>600;8=>500
256;BORDERLINE;8=>600;8=>500
769;OUTLIER;8=>600;8=>500
2305;BORDERLINE;8=>600;8=>500
2307;RARE;8=>600;8=>500
3843;OUTLIER;8=>600;8=>500
263;OUTLIER;8=>600;8=>500
2313;RARE;8=>600;8=>500
3338;RARE;8=>600;8=>500
2315;OUTLIER;8=>600;8=>500
3340;OUTLIER;8=>600;8=>500
270;BORDERLINE;8=>600;8=>500
271;BORDERLINE;8=>600;8=>500
3857;BORDERLINE;8=>600;8=>500
275;RARE;8=>600;8=>500
2324;BORDERLINE;8=>600;8=>500
277;BORDERLINE;8=>600;8=>500
278;BORDERLINE;8=>600;8=>500
3863;BORDERLINE;8=>600;8=>500
3865;OUTLIER;8=>600;8=>500
2334;RARE;8=>600;8=>500
287;OUTLIER;8=>600;8=>500
2335;RARE;8=>600;8=>500
3359;SAFE;8=>600;8=>500
2336;BORDERLINE;8=>600;8=>500
3360;RARE;8=>600;8=>500
1825;BORDERLINE;8=>600;8=>500
290;OUTLIER;8=>600;8=>500
2338;RARE;8=>600;8=>500
2339;RARE;8=>600;8=>500
3876;BORDERLINE;8=>600;8=>500
293;OUTLIER;8=>600;8=>500
294;RARE;8=>600;8=>500
3367;RARE;8=>600;8=>500
2344;BORDERLINE;8=>600;8=>500
297;OUTLIER;8=>600;8=>500
2345;SAFE;8=>600;8=>500
3369;RARE;8=>600;8=>500
811;BORDERLINE;8=>600;8=>500
2348;OUTLIER;8=>600;8=>500
3372;OUTLIER;8=>600;8=>500
3373;BORDERLINE;8=>600;8=>500
2351;RARE;8=>600;8=>500
2352;BORDERLINE;8=>600;8=>500
305;SAFE;8=>600;8=>500
2353;SAFE;8=>600;8=>500
2865;OUTLIER;8=>600;8=>500
306;BORDERLINE;8=>600;8=>500
3890;OUTLIER;8=>600;8=>500
2357;RARE;8=>600;8=>500
3381;BORDERLINE;8=>600;8=>500
310;BORDERLINE;8=>600;8=>500
2358;RARE;8=>600;8=>500
312;OUTLIER;8=>600;8=>500
313;OUTLIER;8=>600;8=>500
3897;OUTLIER;8=>600;8=>500
314;BORDERLINE;8=>600;8=>500
2362;BORDERLINE;8=>600;8=>500
2363;OUTLIER;8=>600;8=>500
3387;RARE;8=>600;8=>500
3899;SAFE;8=>600;8=>500
3389;BORDERLINE;8=>600;8=>500
318;RARE;8=>600;8=>500
2366;OUTLIER;8=>600;8=>500
3902;SAFE;8=>600;8=>500
3903;RARE;8=>600;8=>500
2368;BORDERLINE;8=>600;8=>500
3392;OUTLIER;8=>600;8=>500
3904;BORDERLINE;8=>600;8=>500
321;SAFE;8=>600;8=>500
3906;RARE;8=>600;8=>500
2371;BORDERLINE;8=>600;8=>500
3396;RARE;8=>600;8=>500
3401;RARE;8=>600;8=>500
3914;RARE;8=>600;8=>500
334;BORDERLINE;8=>600;8=>500
3918;RARE;8=>600;8=>500
2383;RARE;8=>600;8=>500
337;OUTLIER;8=>600;8=>500
3924;OUTLIER;8=>600;8=>500
2390;OUTLIER;8=>600;8=>500
3929;RARE;8=>600;8=>500
3930;OUTLIER;8=>600;8=>500
3931;RARE;8=>600;8=>500
2397;OUTLIER;8=>600;8=>500
351;OUTLIER;8=>600;8=>500
2399;OUTLIER;8=>600;8=>500
354;OUTLIER;8=>600;8=>500
2402;OUTLIER;8=>600;8=>500
355;RARE;8=>600;8=>500
3428;OUTLIER;8=>600;8=>500
357;BORDERLINE;8=>600;8=>500
358;RARE;8=>600;8=>500
359;RARE;8=>600;8=>500
360;RARE;8=>600;8=>500
3944;RARE;8=>600;8=>500
362;OUTLIER;8=>600;8=>500
363;OUTLIER;8=>600;8=>500
3947;OUTLIER;8=>600;8=>500
365;RARE;8=>600;8=>500
2416;RARE;8=>600;8=>500
369;BORDERLINE;8=>600;8=>500
370;OUTLIER;8=>600;8=>500
882;OUTLIER;8=>600;8=>500
2418;OUTLIER;8=>600;8=>500
371;RARE;8=>600;8=>500
372;RARE;8=>600;8=>500
375;BORDERLINE;8=>600;8=>500
891;OUTLIER;8=>600;8=>500
3963;OUTLIER;8=>600;8=>500
894;RARE;8=>600;8=>500
2431;RARE;8=>600;8=>500
896;OUTLIER;8=>600;8=>500
2433;BORDERLINE;8=>600;8=>500
898;RARE;8=>600;8=>500
2434;BORDERLINE;8=>600;8=>500
900;OUTLIER;8=>600;8=>500
2436;BORDERLINE;8=>600;8=>500
2438;OUTLIER;8=>600;8=>500
3472;SAFE;8=>600;8=>500
3473;BORDERLINE;8=>600;8=>500
1429;SAFE;8=>600;8=>500
1430;BORDERLINE;8=>600;8=>500
407;RARE;8=>600;8=>500
2458;BORDERLINE;8=>600;8=>500
3994;BORDERLINE;8=>600;8=>500
2459;BORDERLINE;8=>600;8=>500
2463;OUTLIER;8=>600;8=>500
416;OUTLIER;8=>600;8=>500
417;RARE;8=>600;8=>500
418;RARE;8=>600;8=>500
2467;RARE;8=>600;8=>500
1957;OUTLIER;8=>600;8=>500
2471;RARE;8=>600;8=>500
426;OUTLIER;8=>600;8=>500
427;RARE;8=>600;8=>500
428;RARE;8=>600;8=>500
2476;RARE;8=>600;8=>500
429;OUTLIER;8=>600;8=>500
430;BORDERLINE;8=>600;8=>500
431;OUTLIER;8=>600;8=>500
432;OUTLIER;8=>600;8=>500
433;OUTLIER;8=>600;8=>500
442;BORDERLINE;8=>600;8=>500
447;RARE;8=>600;8=>500
449;OUTLIER;8=>600;8=>500
3009;RARE;8=>600;8=>500
3521;BORDERLINE;8=>600;8=>500
450;RARE;8=>600;8=>500
1986;BORDERLINE;8=>600;8=>500
3522;BORDERLINE;8=>600;8=>500
451;OUTLIER;8=>600;8=>500
1987;SAFE;8=>600;8=>500
2499;BORDERLINE;8=>600;8=>500
3523;OUTLIER;8=>600;8=>500
452;RARE;8=>600;8=>500
468;BORDERLINE;8=>600;8=>500
469;RARE;8=>600;8=>500
475;OUTLIER;8=>600;8=>500
477;BORDERLINE;8=>600;8=>500
478;BORDERLINE;8=>600;8=>500
479;BORDERLINE;8=>600;8=>500
480;BORDERLINE;8=>600;8=>500
481;OUTLIER;8=>600;8=>500
483;OUTLIER;8=>600;8=>500
494;OUTLIER;8=>600;8=>500
497;OUTLIER;8=>600;8=>500
2545;SAFE;8=>600;8=>500
2546;BORDERLINE;8=>600;8=>500
2548;OUTLIER;8=>600;8=>500
501;SAFE;8=>600;8=>500
504;RARE;8=>600;8=>500
509;RARE;8=>600;8=>500
