index;type;minority_decision;majority_decision
59;SAFE;3=>MIN;3=>MAJ
60;BORDERLINE;3=>MIN;3=>MAJ
61;BORDERLINE;3=>MIN;3=>MAJ
62;BORDERLINE;3=>MIN;3=>MAJ
63;SAFE;3=>MIN;3=>MAJ
64;SAFE;3=>MIN;3=>MAJ
65;BORDERLINE;3=>MIN;3=>MAJ
66;SAFE;3=>MIN;3=>MAJ
67;SAFE;3=>MIN;3=>MAJ
68;SAFE;3=>MIN;3=>MAJ
69;SAFE;3=>MIN;3=>MAJ
70;SAFE;3=>MIN;3=>MAJ
71;SAFE;3=>MIN;3=>MAJ
72;SAFE;3=>MIN;3=>MAJ
73;SAFE;3=>MIN;3=>MAJ
74;SAFE;3=>MIN;3=>MAJ
75;SAFE;3=>MIN;3=>MAJ
76;SAFE;3=>MIN;3=>MAJ
77;SAFE;3=>MIN;3=>MAJ
78;SAFE;3=>MIN;3=>MAJ
79;SAFE;3=>MIN;3=>MAJ
80;SAFE;3=>MIN;3=>MAJ
81;SAFE;3=>MIN;3=>MAJ
82;SAFE;3=>MIN;3=>MAJ
83;SAFE;3=>MIN;3=>MAJ
84;SAFE;3=>MIN;3=>MAJ
85;BORDERLINE;3=>MIN;3=>MAJ
86;SAFE;3=>MIN;3=>MAJ
87;SAFE;3=>MIN;3=>MAJ
88;BORDERLINE;3=>MIN;3=>MAJ
89;BORDERLINE;3=>MIN;3=>MAJ
90;BORDERLINE;3=>MIN;3=>MAJ
91;SAFE;3=>MIN;3=>MAJ
92;BORDERLINE;3=>MIN;3=>MAJ
93;SAFE;3=>MIN;3=>MAJ
94;SAFE;3=>MIN;3=>MAJ
95;SAFE;3=>MIN;3=>MAJ
96;SAFE;3=>MIN;3=>MAJ
97;SAFE;3=>MIN;3=>MAJ
98;SAFE;3=>MIN;3=>MAJ
99;SAFE;3=>MIN;3=>MAJ
100;SAFE;3=>MIN;3=>MAJ
101;SAFE;3=>MIN;3=>MAJ
102;SAFE;3=>MIN;3=>MAJ
103;SAFE;3=>MIN;3=>MAJ
104;SAFE;3=>MIN;3=>MAJ
105;SAFE;3=>MIN;3=>MAJ
106;SAFE;3=>MIN;3=>MAJ
107;BORDERLINE;3=>MIN;3=>MAJ
108;SAFE;3=>MIN;3=>MAJ
109;SAFE;3=>MIN;3=>MAJ
110;SAFE;3=>MIN;3=>MAJ
111;SAFE;3=>MIN;3=>MAJ
112;SAFE;3=>MIN;3=>MAJ
113;BORDERLINE;3=>MIN;3=>MAJ
114;BORDERLINE;3=>MIN;3=>MAJ
115;BORDERLINE;3=>MIN;3=>MAJ
116;BORDERLINE;3=>MIN;3=>MAJ
117;BORDERLINE;3=>MIN;3=>MAJ
118;BORDERLINE;3=>MIN;3=>MAJ
119;SAFE;3=>MIN;3=>MAJ
120;BORDERLINE;3=>MIN;3=>MAJ
121;BORDERLINE;3=>MIN;3=>MAJ
122;BORDERLINE;3=>MIN;3=>MAJ
123;SAFE;3=>MIN;3=>MAJ
124;SAFE;3=>MIN;3=>MAJ
125;BORDERLINE;3=>MIN;3=>MAJ
126;BORDERLINE;3=>MIN;3=>MAJ
127;SAFE;3=>MIN;3=>MAJ
128;SAFE;3=>MIN;3=>MAJ
129;SAFE;3=>MIN;3=>MAJ
130;BORDERLINE;3=>MIN;3=>MAJ
131;SAFE;3=>MIN;3=>MAJ
1444;OUTLIER;3=>MIN;3=>MAJ
1445;OUTLIER;3=>MIN;3=>MAJ
1446;OUTLIER;3=>MIN;3=>MAJ
1447;OUTLIER;3=>MIN;3=>MAJ
1448;OUTLIER;3=>MIN;3=>MAJ
1449;OUTLIER;3=>MIN;3=>MAJ
1450;OUTLIER;3=>MIN;3=>MAJ
1451;OUTLIER;3=>MIN;3=>MAJ
1452;OUTLIER;3=>MIN;3=>MAJ
1453;OUTLIER;3=>MIN;3=>MAJ
1454;OUTLIER;3=>MIN;3=>MAJ
1455;OUTLIER;3=>MIN;3=>MAJ
1456;OUTLIER;3=>MIN;3=>MAJ
1457;OUTLIER;3=>MIN;3=>MAJ
1458;OUTLIER;3=>MIN;3=>MAJ
1459;OUTLIER;3=>MIN;3=>MAJ
1460;OUTLIER;3=>MIN;3=>MAJ
1461;OUTLIER;3=>MIN;3=>MAJ
1462;OUTLIER;3=>MIN;3=>MAJ
1463;OUTLIER;3=>MIN;3=>MAJ
1464;OUTLIER;3=>MIN;3=>MAJ
1465;OUTLIER;3=>MIN;3=>MAJ
1466;OUTLIER;3=>MIN;3=>MAJ
1467;OUTLIER;3=>MIN;3=>MAJ
1468;OUTLIER;3=>MIN;3=>MAJ
1469;OUTLIER;3=>MIN;3=>MAJ
1470;OUTLIER;3=>MIN;3=>MAJ
1471;OUTLIER;3=>MIN;3=>MAJ
1472;RARE;3=>MIN;3=>MAJ
1473;RARE;3=>MIN;3=>MAJ
1474;RARE;3=>MIN;3=>MAJ
1475;RARE;3=>MIN;3=>MAJ
1476;RARE;3=>MIN;3=>MAJ
1477;RARE;3=>MIN;3=>MAJ
1478;RARE;3=>MIN;3=>MAJ
1479;RARE;3=>MIN;3=>MAJ
1480;RARE;3=>MIN;3=>MAJ
1481;RARE;3=>MIN;3=>MAJ
1482;RARE;3=>MIN;3=>MAJ
1483;RARE;3=>MIN;3=>MAJ
1484;RARE;3=>MIN;3=>MAJ
1485;RARE;3=>MIN;3=>MAJ
1486;RARE;3=>MIN;3=>MAJ
1487;RARE;3=>MIN;3=>MAJ
1488;RARE;3=>MIN;3=>MAJ
1489;RARE;3=>MIN;3=>MAJ
1490;RARE;3=>MIN;3=>MAJ
1491;RARE;3=>MIN;3=>MAJ
1492;RARE;3=>MIN;3=>MAJ
1493;RARE;3=>MIN;3=>MAJ
1494;RARE;3=>MIN;3=>MAJ
1495;RARE;3=>MIN;3=>MAJ
1496;RARE;3=>MIN;3=>MAJ
1497;RARE;3=>MIN;3=>MAJ
1498;RARE;3=>MIN;3=>MAJ
1499;RARE;3=>MIN;3=>MAJ
