index;type;minority_decision;majority_decision
478;BORDERLINE;9=>2;9=>1
479;BORDERLINE;9=>2;9=>1
480;OUTLIER;9=>2;9=>1
481;OUTLIER;9=>2;9=>1
482;BORDERLINE;9=>2;9=>1
483;RARE;9=>2;9=>1
484;OUTLIER;9=>2;9=>1
485;BORDERLINE;9=>2;9=>1
486;BORDERLINE;9=>2;9=>1
487;BORDERLINE;9=>2;9=>1
488;BORDERLINE;9=>2;9=>1
489;RARE;9=>2;9=>1
490;OUTLIER;9=>2;9=>1
491;BORDERLINE;9=>2;9=>1
492;BORDERLINE;9=>2;9=>1
493;BORDERLINE;9=>2;9=>1
494;OUTLIER;9=>2;9=>1
495;RARE;9=>2;9=>1
496;RARE;9=>2;9=>1
497;RARE;9=>2;9=>1
498;RARE;9=>2;9=>1
499;OUTLIER;9=>2;9=>1
500;RARE;9=>2;9=>1
501;SAFE;9=>2;9=>1
502;RARE;9=>2;9=>1
503;RARE;9=>2;9=>1
504;BORDERLINE;9=>2;9=>1
505;OUTLIER;9=>2;9=>1
506;BORDERLINE;9=>2;9=>1
507;BORDERLINE;9=>2;9=>1
508;OUTLIER;9=>2;9=>1
509;BORDERLINE;9=>2;9=>1
510;SAFE;9=>2;9=>1
511;OUTLIER;9=>2;9=>1
