index;type;minority_decision;majority_decision
429;BORDERLINE;9=>2;9=>1
430;BORDERLINE;9=>2;9=>1
431;OUTLIER;9=>2;9=>1
432;OUTLIER;9=>2;9=>1
433;RARE;9=>2;9=>1
434;OUTLIER;9=>2;9=>1
435;SAFE;9=>2;9=>1
436;RARE;9=>2;9=>1
437;OUTLIER;9=>2;9=>1
438;BORDERLINE;9=>2;9=>1
439;OUTLIER;9=>2;9=>1
440;BORDERLINE;9=>2;9=>1
441;SAFE;9=>2;9=>1
442;OUTLIER;9=>2;9=>1
443;RARE;9=>2;9=>1
444;BORDERLINE;9=>2;9=>1
445;BORDERLINE;9=>2;9=>1
446;SAFE;9=>2;9=>1
447;BORDERLINE;9=>2;9=>1
448;BORDERLINE;9=>2;9=>1
449;OUTLIER;9=>2;9=>1
450;BORDERLINE;9=>2;9=>1
451;BORDERLINE;9=>2;9=>1
452;OUTLIER;9=>2;9=>1
453;OUTLIER;9=>2;9=>1
454;RARE;9=>2;9=>1
455;BORDERLINE;9=>2;9=>1
456;SAFE;9=>2;9=>1
457;SAFE;9=>2;9=>1
458;BORDERLINE;9=>2;9=>1
459;RARE;9=>2;9=>1
460;BORDERLINE;9=>2;9=>1
461;RARE;9=>2;9=>1
462;SAFE;9=>2;9=>1
463;SAFE;9=>2;9=>1
464;RARE;9=>2;9=>1
465;OUTLIER;9=>2;9=>1
466;RARE;9=>2;9=>1
467;BORDERLINE;9=>2;9=>1
468;OUTLIER;9=>2;9=>1
469;OUTLIER;9=>2;9=>1
470;BORDERLINE;9=>2;9=>1
471;OUTLIER;9=>2;9=>1
472;BORDERLINE;9=>2;9=>1
473;RARE;9=>2;9=>1
474;BORDERLINE;9=>2;9=>1
475;RARE;9=>2;9=>1
476;BORDERLINE;9=>2;9=>1
477;BORDERLINE;9=>2;9=>1
478;SAFE;9=>2;9=>1
479;BORDERLINE;9=>2;9=>1
480;OUTLIER;9=>2;9=>1
481;OUTLIER;9=>2;9=>1
482;BORDERLINE;9=>2;9=>1
483;RARE;9=>2;9=>1
484;BORDERLINE;9=>2;9=>1
485;BORDERLINE;9=>2;9=>1
486;RARE;9=>2;9=>1
487;SAFE;9=>2;9=>1
488;BORDERLINE;9=>2;9=>1
489;RARE;9=>2;9=>1
490;OUTLIER;9=>2;9=>1
491;SAFE;9=>2;9=>1
492;SAFE;9=>2;9=>1
493;SAFE;9=>2;9=>1
494;RARE;9=>2;9=>1
495;BORDERLINE;9=>2;9=>1
496;OUTLIER;9=>2;9=>1
497;OUTLIER;9=>2;9=>1
498;RARE;9=>2;9=>1
499;RARE;9=>2;9=>1
500;OUTLIER;9=>2;9=>1
501;SAFE;9=>2;9=>1
502;BORDERLINE;9=>2;9=>1
503;BORDERLINE;9=>2;9=>1
504;OUTLIER;9=>2;9=>1
505;RARE;9=>2;9=>1
506;SAFE;9=>2;9=>1
507;BORDERLINE;9=>2;9=>1
508;SAFE;9=>2;9=>1
509;BORDERLINE;9=>2;9=>1
510;BORDERLINE;9=>2;9=>1
511;OUTLIER;9=>2;9=>1
