index;type;minority_decision;majority_decision
403;BORDERLINE;13=>1;13=>2
404;SAFE;13=>1;13=>2
149;SAFE;13=>1;13=>2
405;SAFE;13=>1;13=>2
406;SAFE;13=>1;13=>2
152;RARE;13=>1;13=>2
154;BORDERLINE;13=>1;13=>2
410;BORDERLINE;13=>1;13=>2
155;SAFE;13=>1;13=>2
156;SAFE;13=>1;13=>2
413;SAFE;13=>1;13=>2
414;SAFE;13=>1;13=>2
415;SAFE;13=>1;13=>2
416;SAFE;13=>1;13=>2
417;SAFE;13=>1;13=>2
418;SAFE;13=>1;13=>2
419;SAFE;13=>1;13=>2
420;BORDERLINE;13=>1;13=>2
421;BORDERLINE;13=>1;13=>2
423;BORDERLINE;13=>1;13=>2
424;BORDERLINE;13=>1;13=>2
425;BORDERLINE;13=>1;13=>2
426;SAFE;13=>1;13=>2
427;SAFE;13=>1;13=>2
428;SAFE;13=>1;13=>2
429;BORDERLINE;13=>1;13=>2
430;SAFE;13=>1;13=>2
431;SAFE;13=>1;13=>2
432;SAFE;13=>1;13=>2
433;SAFE;13=>1;13=>2
434;SAFE;13=>1;13=>2
435;SAFE;13=>1;13=>2
436;SAFE;13=>1;13=>2
437;BORDERLINE;13=>1;13=>2
438;SAFE;13=>1;13=>2
439;BORDERLINE;13=>1;13=>2
440;BORDERLINE;13=>1;13=>2
443;SAFE;13=>1;13=>2
444;SAFE;13=>1;13=>2
445;SAFE;13=>1;13=>2
446;BORDERLINE;13=>1;13=>2
447;SAFE;13=>1;13=>2
448;BORDERLINE;13=>1;13=>2
449;SAFE;13=>1;13=>2
450;BORDERLINE;13=>1;13=>2
451;BORDERLINE;13=>1;13=>2
452;SAFE;13=>1;13=>2
454;BORDERLINE;13=>1;13=>2
455;SAFE;13=>1;13=>2
456;SAFE;13=>1;13=>2
457;BORDERLINE;13=>1;13=>2
458;SAFE;13=>1;13=>2
460;SAFE;13=>1;13=>2
474;BORDERLINE;13=>1;13=>2
475;SAFE;13=>1;13=>2
476;BORDERLINE;13=>1;13=>2
477;BORDERLINE;13=>1;13=>2
478;SAFE;13=>1;13=>2
488;SAFE;13=>1;13=>2
489;SAFE;13=>1;13=>2
490;SAFE;13=>1;13=>2
491;RARE;13=>1;13=>2
500;BORDERLINE;13=>1;13=>2
505;RARE;13=>1;13=>2
8;BORDERLINE;13=>2;13=>3
9;RARE;13=>2;13=>3
10;RARE;13=>2;13=>3
11;RARE;13=>2;13=>3
13;RARE;13=>2;13=>3
14;RARE;13=>2;13=>3
15;RARE;13=>2;13=>3
17;OUTLIER;13=>2;13=>3
18;OUTLIER;13=>2;13=>3
19;OUTLIER;13=>2;13=>3
20;BORDERLINE;13=>2;13=>3
21;OUTLIER;13=>2;13=>3
22;RARE;13=>2;13=>3
23;RARE;13=>2;13=>3
24;RARE;13=>2;13=>3
25;SAFE;13=>2;13=>3
26;BORDERLINE;13=>2;13=>3
27;SAFE;13=>2;13=>3
28;RARE;13=>2;13=>3
29;RARE;13=>2;13=>3
30;SAFE;13=>2;13=>3
31;BORDERLINE;13=>2;13=>3
32;OUTLIER;13=>2;13=>3
33;BORDERLINE;13=>2;13=>3
34;OUTLIER;13=>2;13=>3
35;RARE;13=>2;13=>3
36;RARE;13=>2;13=>3
37;RARE;13=>2;13=>3
45;BORDERLINE;13=>2;13=>3
46;BORDERLINE;13=>2;13=>3
47;BORDERLINE;13=>2;13=>3
48;BORDERLINE;13=>2;13=>3
49;BORDERLINE;13=>2;13=>3
50;BORDERLINE;13=>2;13=>3
51;BORDERLINE;13=>2;13=>3
54;OUTLIER;13=>2;13=>3
59;RARE;13=>2;13=>3
60;RARE;13=>2;13=>3
61;RARE;13=>2;13=>3
66;BORDERLINE;13=>2;13=>3
68;RARE;13=>2;13=>3
69;RARE;13=>2;13=>3
76;BORDERLINE;13=>2;13=>3
77;BORDERLINE;13=>2;13=>3
79;BORDERLINE;13=>2;13=>3
94;BORDERLINE;13=>2;13=>3
102;OUTLIER;13=>2;13=>3
103;RARE;13=>2;13=>3
104;RARE;13=>2;13=>3
105;RARE;13=>2;13=>3
106;RARE;13=>2;13=>3
107;BORDERLINE;13=>2;13=>3
108;RARE;13=>2;13=>3
109;RARE;13=>2;13=>3
112;SAFE;13=>2;13=>3
113;SAFE;13=>2;13=>3
114;BORDERLINE;13=>2;13=>3
115;SAFE;13=>2;13=>3
117;BORDERLINE;13=>2;13=>3
118;SAFE;13=>2;13=>3
119;SAFE;13=>2;13=>3
121;RARE;13=>2;13=>3
122;RARE;13=>2;13=>3
123;OUTLIER;13=>2;13=>3
124;RARE;13=>2;13=>3
126;BORDERLINE;13=>2;13=>3
127;SAFE;13=>2;13=>3
128;SAFE;13=>2;13=>3
129;SAFE;13=>2;13=>3
130;SAFE;13=>2;13=>3
131;SAFE;13=>2;13=>3
133;SAFE;13=>2;13=>3
134;OUTLIER;13=>2;13=>3
135;SAFE;13=>2;13=>3
136;SAFE;13=>2;13=>3
137;SAFE;13=>2;13=>3
138;SAFE;13=>2;13=>3
139;SAFE;13=>2;13=>3
140;SAFE;13=>2;13=>3
141;SAFE;13=>2;13=>3
142;BORDERLINE;13=>2;13=>3
143;BORDERLINE;13=>2;13=>3
144;BORDERLINE;13=>2;13=>3
145;OUTLIER;13=>2;13=>3
146;OUTLIER;13=>2;13=>3
147;BORDERLINE;13=>2;13=>3
148;RARE;13=>2;13=>3
149;BORDERLINE;13=>2;13=>3
151;RARE;13=>2;13=>3
152;RARE;13=>2;13=>3
153;OUTLIER;13=>2;13=>3
154;SAFE;13=>2;13=>3
155;OUTLIER;13=>2;13=>3
156;OUTLIER;13=>2;13=>3
170;OUTLIER;13=>2;13=>3
171;BORDERLINE;13=>2;13=>3
209;RARE;13=>2;13=>3
211;RARE;13=>2;13=>3
241;RARE;13=>2;13=>3
244;BORDERLINE;13=>2;13=>3
245;BORDERLINE;13=>2;13=>3
247;BORDERLINE;13=>2;13=>3
255;BORDERLINE;13=>2;13=>3
269;BORDERLINE;13=>2;13=>3
270;BORDERLINE;13=>2;13=>3
286;OUTLIER;13=>2;13=>3
297;RARE;13=>2;13=>3
309;RARE;13=>2;13=>3
310;OUTLIER;13=>2;13=>3
312;RARE;13=>2;13=>3
315;RARE;13=>2;13=>3
316;OUTLIER;13=>2;13=>3
317;RARE;13=>2;13=>3
319;RARE;13=>2;13=>3
322;RARE;13=>2;13=>3
323;RARE;13=>2;13=>3
328;SAFE;13=>2;13=>3
330;BORDERLINE;13=>2;13=>3
331;BORDERLINE;13=>2;13=>3
332;BORDERLINE;13=>2;13=>3
334;BORDERLINE;13=>2;13=>3
335;BORDERLINE;13=>2;13=>3
336;BORDERLINE;13=>2;13=>3
337;BORDERLINE;13=>2;13=>3
338;BORDERLINE;13=>2;13=>3
339;BORDERLINE;13=>2;13=>3
340;BORDERLINE;13=>2;13=>3
342;SAFE;13=>2;13=>3
345;RARE;13=>2;13=>3
346;BORDERLINE;13=>2;13=>3
352;OUTLIER;13=>2;13=>3
354;BORDERLINE;13=>2;13=>3
355;BORDERLINE;13=>2;13=>3
356;BORDERLINE;13=>2;13=>3
361;BORDERLINE;13=>2;13=>3
362;BORDERLINE;13=>2;13=>3
363;SAFE;13=>2;13=>3
373;BORDERLINE;13=>2;13=>3
374;BORDERLINE;13=>2;13=>3
375;BORDERLINE;13=>2;13=>3
376;BORDERLINE;13=>2;13=>3
377;BORDERLINE;13=>2;13=>3
378;BORDERLINE;13=>2;13=>3
379;BORDERLINE;13=>2;13=>3
380;BORDERLINE;13=>2;13=>3
381;BORDERLINE;13=>2;13=>3
382;BORDERLINE;13=>2;13=>3
383;BORDERLINE;13=>2;13=>3
384;SAFE;13=>2;13=>3
385;BORDERLINE;13=>2;13=>3
386;BORDERLINE;13=>2;13=>3
387;BORDERLINE;13=>2;13=>3
388;BORDERLINE;13=>2;13=>3
389;BORDERLINE;13=>2;13=>3
390;BORDERLINE;13=>2;13=>3
392;BORDERLINE;13=>2;13=>3
393;BORDERLINE;13=>2;13=>3
394;BORDERLINE;13=>2;13=>3
395;SAFE;13=>2;13=>3
396;BORDERLINE;13=>2;13=>3
397;SAFE;13=>2;13=>3
398;BORDERLINE;13=>2;13=>3
399;BORDERLINE;13=>2;13=>3
400;BORDERLINE;13=>2;13=>3
401;BORDERLINE;13=>2;13=>3
402;BORDERLINE;13=>2;13=>3
403;BORDERLINE;13=>2;13=>3
404;BORDERLINE;13=>2;13=>3
405;BORDERLINE;13=>2;13=>3
406;BORDERLINE;13=>2;13=>3
408;SAFE;13=>2;13=>3
410;SAFE;13=>2;13=>3
411;SAFE;13=>2;13=>3
412;SAFE;13=>2;13=>3
413;OUTLIER;13=>2;13=>3
414;OUTLIER;13=>2;13=>3
415;SAFE;13=>2;13=>3
416;SAFE;13=>2;13=>3
417;OUTLIER;13=>2;13=>3
418;SAFE;13=>2;13=>3
419;SAFE;13=>2;13=>3
420;SAFE;13=>2;13=>3
421;SAFE;13=>2;13=>3
422;BORDERLINE;13=>2;13=>3
423;SAFE;13=>2;13=>3
424;SAFE;13=>2;13=>3
425;SAFE;13=>2;13=>3
426;SAFE;13=>2;13=>3
427;SAFE;13=>2;13=>3
428;OUTLIER;13=>2;13=>3
429;SAFE;13=>2;13=>3
430;OUTLIER;13=>2;13=>3
431;OUTLIER;13=>2;13=>3
432;OUTLIER;13=>2;13=>3
433;OUTLIER;13=>2;13=>3
434;OUTLIER;13=>2;13=>3
435;OUTLIER;13=>2;13=>3
436;SAFE;13=>2;13=>3
437;SAFE;13=>2;13=>3
438;OUTLIER;13=>2;13=>3
439;BORDERLINE;13=>2;13=>3
440;SAFE;13=>2;13=>3
441;BORDERLINE;13=>2;13=>3
442;BORDERLINE;13=>2;13=>3
443;BORDERLINE;13=>2;13=>3
444;OUTLIER;13=>2;13=>3
445;SAFE;13=>2;13=>3
446;SAFE;13=>2;13=>3
447;SAFE;13=>2;13=>3
448;BORDERLINE;13=>2;13=>3
449;SAFE;13=>2;13=>3
450;SAFE;13=>2;13=>3
451;BORDERLINE;13=>2;13=>3
452;BORDERLINE;13=>2;13=>3
453;BORDERLINE;13=>2;13=>3
454;SAFE;13=>2;13=>3
455;SAFE;13=>2;13=>3
456;SAFE;13=>2;13=>3
457;SAFE;13=>2;13=>3
458;SAFE;13=>2;13=>3
459;SAFE;13=>2;13=>3
460;OUTLIER;13=>2;13=>3
461;SAFE;13=>2;13=>3
462;SAFE;13=>2;13=>3
463;SAFE;13=>2;13=>3
465;BORDERLINE;13=>2;13=>3
466;SAFE;13=>2;13=>3
467;BORDERLINE;13=>2;13=>3
468;BORDERLINE;13=>2;13=>3
469;SAFE;13=>2;13=>3
470;SAFE;13=>2;13=>3
471;BORDERLINE;13=>2;13=>3
474;SAFE;13=>2;13=>3
475;SAFE;13=>2;13=>3
476;BORDERLINE;13=>2;13=>3
477;SAFE;13=>2;13=>3
478;BORDERLINE;13=>2;13=>3
484;BORDERLINE;13=>2;13=>3
486;SAFE;13=>2;13=>3
487;SAFE;13=>2;13=>3
488;SAFE;13=>2;13=>3
489;OUTLIER;13=>2;13=>3
490;OUTLIER;13=>2;13=>3
491;SAFE;13=>2;13=>3
492;OUTLIER;13=>2;13=>3
496;BORDERLINE;13=>2;13=>3
497;BORDERLINE;13=>2;13=>3
499;BORDERLINE;13=>2;13=>3
500;BORDERLINE;13=>2;13=>3
502;BORDERLINE;13=>2;13=>3
505;RARE;13=>2;13=>3
256;SAFE;13=>4;13=>3
257;BORDERLINE;13=>4;13=>3
2;RARE;13=>4;13=>3
258;SAFE;13=>4;13=>3
3;SAFE;13=>4;13=>3
259;SAFE;13=>4;13=>3
4;SAFE;13=>4;13=>3
260;BORDERLINE;13=>4;13=>3
5;SAFE;13=>4;13=>3
261;SAFE;13=>4;13=>3
262;SAFE;13=>4;13=>3
7;SAFE;13=>4;13=>3
263;BORDERLINE;13=>4;13=>3
264;SAFE;13=>4;13=>3
266;SAFE;13=>4;13=>3
267;SAFE;13=>4;13=>3
268;SAFE;13=>4;13=>3
271;BORDERLINE;13=>4;13=>3
273;SAFE;13=>4;13=>3
274;SAFE;13=>4;13=>3
275;SAFE;13=>4;13=>3
276;SAFE;13=>4;13=>3
277;SAFE;13=>4;13=>3
278;SAFE;13=>4;13=>3
279;SAFE;13=>4;13=>3
280;SAFE;13=>4;13=>3
281;SAFE;13=>4;13=>3
282;SAFE;13=>4;13=>3
283;OUTLIER;13=>4;13=>3
284;OUTLIER;13=>4;13=>3
290;SAFE;13=>4;13=>3
291;SAFE;13=>4;13=>3
292;SAFE;13=>4;13=>3
39;SAFE;13=>4;13=>3
295;OUTLIER;13=>4;13=>3
40;SAFE;13=>4;13=>3
296;RARE;13=>4;13=>3
41;OUTLIER;13=>4;13=>3
42;OUTLIER;13=>4;13=>3
299;OUTLIER;13=>4;13=>3
302;BORDERLINE;13=>4;13=>3
303;SAFE;13=>4;13=>3
304;SAFE;13=>4;13=>3
305;SAFE;13=>4;13=>3
306;SAFE;13=>4;13=>3
307;SAFE;13=>4;13=>3
55;SAFE;13=>4;13=>3
57;SAFE;13=>4;13=>3
64;SAFE;13=>4;13=>3
80;RARE;13=>4;13=>3
85;RARE;13=>4;13=>3
341;RARE;13=>4;13=>3
344;OUTLIER;13=>4;13=>3
89;RARE;13=>4;13=>3
349;BORDERLINE;13=>4;13=>3
95;OUTLIER;13=>4;13=>3
97;RARE;13=>4;13=>3
353;OUTLIER;13=>4;13=>3
98;RARE;13=>4;13=>3
99;OUTLIER;13=>4;13=>3
100;OUTLIER;13=>4;13=>3
101;OUTLIER;13=>4;13=>3
365;SAFE;13=>4;13=>3
368;SAFE;13=>4;13=>3
369;BORDERLINE;13=>4;13=>3
370;OUTLIER;13=>4;13=>3
371;BORDERLINE;13=>4;13=>3
372;BORDERLINE;13=>4;13=>3
407;OUTLIER;13=>4;13=>3
409;OUTLIER;13=>4;13=>3
157;BORDERLINE;13=>4;13=>3
160;OUTLIER;13=>4;13=>3
161;BORDERLINE;13=>4;13=>3
162;OUTLIER;13=>4;13=>3
163;OUTLIER;13=>4;13=>3
166;SAFE;13=>4;13=>3
175;RARE;13=>4;13=>3
178;BORDERLINE;13=>4;13=>3
179;SAFE;13=>4;13=>3
180;BORDERLINE;13=>4;13=>3
181;BORDERLINE;13=>4;13=>3
182;BORDERLINE;13=>4;13=>3
183;SAFE;13=>4;13=>3
184;BORDERLINE;13=>4;13=>3
185;SAFE;13=>4;13=>3
186;SAFE;13=>4;13=>3
187;SAFE;13=>4;13=>3
188;BORDERLINE;13=>4;13=>3
189;SAFE;13=>4;13=>3
190;SAFE;13=>4;13=>3
191;SAFE;13=>4;13=>3
192;SAFE;13=>4;13=>3
193;OUTLIER;13=>4;13=>3
194;OUTLIER;13=>4;13=>3
195;SAFE;13=>4;13=>3
196;OUTLIER;13=>4;13=>3
197;OUTLIER;13=>4;13=>3
198;BORDERLINE;13=>4;13=>3
199;SAFE;13=>4;13=>3
200;SAFE;13=>4;13=>3
202;OUTLIER;13=>4;13=>3
203;SAFE;13=>4;13=>3
204;SAFE;13=>4;13=>3
213;OUTLIER;13=>4;13=>3
217;RARE;13=>4;13=>3
473;SAFE;13=>4;13=>3
220;BORDERLINE;13=>4;13=>3
222;BORDERLINE;13=>4;13=>3
223;SAFE;13=>4;13=>3
224;RARE;13=>4;13=>3
225;BORDERLINE;13=>4;13=>3
226;BORDERLINE;13=>4;13=>3
227;SAFE;13=>4;13=>3
228;OUTLIER;13=>4;13=>3
229;OUTLIER;13=>4;13=>3
231;SAFE;13=>4;13=>3
232;RARE;13=>4;13=>3
233;SAFE;13=>4;13=>3
234;SAFE;13=>4;13=>3
236;BORDERLINE;13=>4;13=>3
237;RARE;13=>4;13=>3
249;BORDERLINE;13=>4;13=>3
252;BORDERLINE;13=>4;13=>3
253;BORDERLINE;13=>4;13=>3
